eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
KB-E 074-4,DB1034,Weiße Brüder,1424,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 074-5,keine_id,Schulstraße,1425,,verkauf ,372,12 s. 12 d.,120,186,186 tl.,umb iᶜ und lxxxvi tl. d.  
KB-E 075-1,keine_id,Alter Kohlmarkt,1424,ja,verkauf ,840,3.5 tl.,125,440,440 tl.,umb iiiiᶜ und xl tl. d.  
KB-E 075-2,keine_id,Kernerstraße,1425,,verkauf ,1400,5 tl. 6 s. 20 d.,120,700,700 tl.,umb viiᶜ tl. d.  
KB-E 075-3,keine_id,hintere Peckenstraße,1425,,verkauf ,370,12 s. 10 d.,120,185,185 tl.,umb hundert und funfundachczig phunt Wienner pfenning  
KB-E 075-4,DB0091,Schaufellucke,1425,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. Wienner phenning  
KB-E 076-1,keine_id,innerhalb Kernertor / Kernerstraße,1426,ja,,250,1 tl. 10 d.,120,125,125 tl.,umb iᶜ und xxv tl. d.  
KB-E 076-2,DB0032,Alserstraße / vor Schottentor,1426,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen pfund Wienner phenning  
KB-E 076-3,keine_id,Strauchgasse,1425,,verkauf ,12,12 d.,120,6,6 tl.,umb vi tl. d.  
KB-E 076-4,keine_id,auf dem Steig / Roter Turm,1426,,überschreibung ,288,9 s. 18 d.,,,,
KB-E 076-5,keine_id,Mietstatt / vor Kernertor,1426,,verkauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
KB-E 077-1,keine_id,Singerstraße,1426,,verkauf ,290,9 s. 20 d.,120,145,145 tl.,umb hundert und xlv tl. d.  
KB-E 077-2,DB0059,Alserstraße / vor Schottentor,1426,ja,verkauf ,16,16 d.,120,8,8 tl.,umb viii tl. d.  
KB-E 077-3,DB5112,hinter St. Pankraz,1427,ja,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
KB-E 077-4,keine_id,St. Johannsstraße,1427,ja,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
KB-E 077-5,keine_id,Singerstraße,1427,,verkauf ,96,3 s. 6 d.,120,48,48 tl.,umb xlviii tl. d.  
KB-E 078-1,keine_id,vor Kernertor / Weidenstraße,1428,,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
KB-E 078-2,DB0006,Heiligengeistspital / Neulucke,1428,,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d. und iiii s. d.  
KB-E 078-3,keine_id,Petersfreithof,1429,,verkauf ,150,5 s.,120,75,75 tl.,umb lxxv tl. d.  
KB-E 078-4,keine_id,St. Johannsstraße,1429,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 078-5,DB0118,im Fluder,1429,ja,verkauf ,108,3 s. 18 d.,120,54,54 tl.,umb liiii tl. d.  
KB-E 079-1,keine_id,Graben / unter den Schlossern,1429,ja,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 079-2,keine_id,Wollzeile,1429,,verkauf ,244,1 tl. 4 d.,120,122.5,122.5 tl.,umb hundert und xxii½ tl. d.  
KB-E 079-3,keine_id,Domprobsthof,1429,,überschreibung ,76,76 d.,,,,
KB-E 079-4,DB5032,Schiltergasse,1429,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb iiᶜ tl. d.  
KB-E 079-5,keine_id,Kernertor / Ringmauer,1429,,schenkung ,72,72 d.,,,,
KB-E 080-1,keine_id,hintere Peckenstraße,1429,,schenkung ,200,6 s. 20 d.,,,,
KB-E 080-2,keine_id,Roter Turm,1430,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und zwainczigk phunt  
KB-E 080-3,keine_id,Mietstatt / vor Kernertor,1430,ja,verkauf ,124,0.5 tl. 4 d.,120,62,62 tl.,umb zwayundSechsczig phunt  
KB-E 081-1,keine_id,vor Stubentor,1430,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. phenning  
KB-E 081-2,keine_id,unter den Goldschmieden,1430,ja,schenkung ,216,7 s. 6 d.,,,,
KB-E 081-3,keine_id,Walichstraße,1430,,verkauf ,63,63 d.,110,29,29 tl. 60 d.,umb xxviiii tl. und lx Wienner phenning  
KB-E 081-4,keine_id,Mietstatt / vor Kernertor,1430,,verkauf ,316,10 s. 16 d.,120,158,158 tl.,umb c lviii tl. d.  
KB-E 083-1,keine_id,vordere Peckenstraße,1431,,verkauf kauf ,230,7 s. 20 d.,120,115,115 tl.,umb iᶜ x v tl.  
KB-E 083-2,keine_id,Kernertor / Ringmauer,1431,,verkauf ,,,,60,60 tl.,umb lx tl. d.  
KB-E 083-3,keine_id,Kernerstraße,1431,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
KB-E 083-4,DB5410,Hoher Markt / unter den Wendkremen,1430,ja,verkauf ,90,3 s.,240,90,90 tl.,umb lxxxx tl. d.  
KB-E 084-1,DB5509,Münzerstraße,1431,,verkauf ,576,19 s. 6 d.,120,290,290 tl.,umb cc lxxxx tl. d.  
KB-E 085-1,keine_id,Kernertor / Ringmauer,1432,,schenkung ,56,56 d.,,,,
KB-E 085-2,keine_id,Alter Rossmarkt,1432,,verkauf ,180,6 s.,133,100,100 tl.,umb hundert phunt phenning  
KB-E 085-3,keine_id,Landstraße / vor Stubentor,1432,,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
KB-E 086-1,keine_id,Petersfreithof,1432,,verkauf ,1680,7 tl.,120,840,840 tl.,umb Achthundert und vierczigk phunt phenning  
KB-E 086-2,keine_id,Schulstraße,1432,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
KB-E 086-3,DB5564,Hühnergässchen,1432,,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 086-4,keine_id,Kumpflucke / vor Kernertor,1432,,verkauf ,44,44 d.,120,22,22 tl.,umb xxii tl. d.  
KB-E 087-1,DB5440,Hoher Markt,1432,,verkauf ,180,6 s.,120,90,90 tl.,umb Newnczig tl. Wienner d.  
KB-E 087-2,keine_id,Kürsenhaus,1432,,verkauf ,240,1 tl.,150,150,150 tl.,umb i½ᶜ tl. Wienner d.  
KB-E 087-3,keine_id,St. Johannsstraße,1432,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E 088-1,keine_id,Salzgries,1433,,verkauf ,110,3 s. 20 d.,240,110,110 tl.,umb C und x tl. d.  
KB-E 088-2,keine_id,,1433,,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
KB-E 089-1,keine_id,vor Stubentor,1432,,verkauf ,50,50 d.,139,29,29 tl.,umb xxviiii tl. d.  
KB-E 089-2,DB6000,Scheffstraße,1433,,verkauf ,,,,70,70 tl.,umb lxx tl. d.  
KB-E 089-3,keine_id,Mentlerstraße,1433,ja,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
KB-E 089-4,keine_id,unter den Schlossern,1433,ja,verkauf ,116,3 s. 26 d.,120,58,58 tl.,umb lviii tl. Wienner d.  
KB-E 090-1,(DB5423),Hoher Markt,1433,,verkauf ,450,15 s.,123,232,232 tl.,umb cc xxxii tl. d.  
KB-E 090-2,keine_id,Salzgries,1433,,verkauf ,210,7 s.,125,110,110 tl.,umb cx tl. d.  
KB-E 090-3,keine_id,Teinfaltstraße,1433,,verkauf ,60,60 d.,152,38,38 tl.,umb xxxviii tl. d.  
KB-E 090-4,keine_id,Greut / vor Stubentor,1433,,verkauf ,36,36 d.,126,19,19 tl.,umb xviiii tl. d.  
KB-E 091-1,keine_id,vordere Peckenstraße,1433,,verkauf ,230,7 s. 20 d.,123,118,118 tl.,umb hundert und Achtzehen tl. d.  
KB-E 091-2,DB5534,unter den Sattlern,1433,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E 091-3,keine_id,Greut / vor Stubentor,1433,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 092-1,keine_id,Stadtgraben / vor Stubentor,1433,ja,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 092-2,DB5230,Wiltwerkerstraße,1433,,verkauf ,540,18 s.,124,280,280 tl.,umb cc lxxx tl. d.  
KB-E 093-1,DB5509,Münzerstraße,1434,,verkauf ,720,3 tl.,133,400,400 tl.,umb iiiiᶜ tl. Wienner d.  
KB-E 093-2,keine_id,Lichtensteg,1433,,verkauf ,1406,5 tl. 6 s. 26 d.,119,700,700 tl.,umb viiᶜ tl. Wienner d.  
KB-E 093-3,keine_id,Preidenstraße,1434,,verkauf ,82,82 d.,120,41,41 tl.,umb xli tl. Wienner d.  
KB-E 094-1,DB5531,unter den Sattlern,1434,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
KB-E 094-2,DB5429,Hoher Markt,1434,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E 094-3,DB1017,Am Hof,1434,,verkauf ,142,0.5 tl. 22 d.,120,71,71 tl.,umb lxxi tl. d.  
KB-E 095-1,keine_id,Fischerstiege,1435,,verkauf ,330,11 s.,123,170,170 tl.,umb Clxx tl. d.  
KB-E 095-2,keine_id,unter den Segnern,1435,ja,verkauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
KB-E 096-1,keine_id,Gässlein zu unser lieben Frau,1435,,verkauf ,,,,350,350 tl.,umb iii½ᶜ tl. d.  
KB-E 096-2,keine_id,innerhalb Werdertor / unter den Goldschmieden,1436,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen pfunt pfenning  
KB-E 097-1,DB0052,#Alserstraße / vor Schottentor,1436,,verkauf ,16,16 d.,120,8,8 tl.,umb viii tl. Wienner d.  
KB-E 097-2,keine_id,unter den Hafnern,1436,,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. Wienner d.  
KB-E 097-3,keine_id,Wollzeile,1437,,verkauf ,,,,238,238 tl.,umb cc xxxviii tl. d.  
KB-E 098-1,keine_id,St. Johannsstraße,1437,,verkauf ,240,1 tl.,120,120,120 tl.,umb C und xx tl. d.  
KB-E 098-2,keine_id,Kernerstraße,1437,,verkauf ,130,0.5 tl. 10 d.,120,65,65 tl.,umb lxv tl. d.  
KB-E 098-3,keine_id,Kienmarkt,1437,,verkauf ,417,13 s. 27 d.,119,208,208 tl.,umb CC viii tl.  
KB-E 107-1,keine_id,Rosstränke / vor Werdertor,1420,,verkauf ,16,16 d.,120,8,8 tl.,umb Acht phunt Wienner phenning  
KB-E 107-2,DB0004,Neulucke / vor Widmertor,1420,,verkauf ,42,42 d.,120,21,21 tl.,umb ains und zwainczig phunt Wienner phenning  
KB-E 108-1,DB7005,Walichstraße,1421,ja,überschreibung ,60,60 d.,,,,
KB-E 108-2,DB5116,hinter St. Pankraz,1421,ja,verkauf ,30,30 d.,400,50,50 tl. !,umb funfcz phunt Wienner phenning  
KB-E 109-1,keine_id,Stubentor,1422,,verkauf ,470,15 s. 20 d.,120,235,235 tl.,umb iiᶜ und xxxv tl. d.  
KB-E 109-2,keine_id,vordere Peckenstraße,1423,,verkauf ,330,11 s.,127,175,175 tl.,umb hundert und funfund Sibenczig phunt Wienner  
KB-E 109-3,keine_id,Singerstraße,1424,,verkauf ,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissig pfunt Wienner phenning  
KB-E 109-4,keine_id,Stubentor,1424,,überschreibung ,96,3 s. 6 d.,,,,
KB-E 110-1,keine_id,Laurenzerinnen / unter den Hafnern,1425,,verkauf ,198,6 s. 18 d.,120,99,99 tl.,umb lxxxxviiii tl. d.  
KB-E 110-2,DB5432,Hoher Markt,1426,,verkauf ,,,,65,65 tl.,umb lxv tl. d.  
KB-E 110-3,DB6000,Scheffstraße,1426,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 110-4,DB6000,Scheffstraße / vor Stubentor,1426,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
KB-E 111-1,DB6000,Scheffstraße,1427,,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. d.  
KB-E 111-2,keine_id,innerhalb Werdertor,1428,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E 111-3,keine_id,Singerstraße,1428,,verkauf ,282,9 s. 12 d.,120,141,141 tl.,umb hundert und Ainsundvierczigk phunt  
KB-E 111-4,DB6000,Scheffstraße / vor Stubentor,1429,ja,überschreibung ,45,45 d.,,,,
KB-E 111-5,keine_id,Kernerstraße,1429,ja,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phund phenning  
KB-E 112-1,keine_id,Lichtensteg,1429,ja,verkauf ,266,1 tl. 26 d.,120,133,133 tl. 80 d.,umb C xxxiii tl. und lxxx d.  
KB-E 113-1,keine_id,Rotgasse,1431,,verkauf ,210,7 s.,120,105,105 tl.,umb hundert und funf tl. d.  
KB-E 113-2,keine_id,Alter Rossmarkt,1431,,verkauf ,960,4 tl.,125,500,500 tl.,umb vᶜ tl. d.  
KB-E 114-1,keine_id,unter den Flößern / vor Werdertor,1433,,verkauf ,36,36 d.,126,19,19 tl.,umb xviiii tl. Wienner d. 
KB-E 115-1,keine_id,vordere Peckenstraße,1434,,schenkung ,300,10 s.,,,,
KB-E 115-2,keine_id,Stadtgraben / vor Stubentor,1434,,schenkung ,300,10 s.,,,,
KB-E 115-3,DB0044,Alserstraße / vor Schottentor,1434,ja,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d. 
KB-E 116-1,DB5100,hinter St. Pankraz,1434,,,160,5 s. 10 d.,,,,
KB-E 117-1,keine_id,Singerstraße,1435,,verkauf ,360,12 s.,120,180,180 tl.,umb C lxxx tl. d.  
KB-E 117-2,DB0080,Bognergasse,1435,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
KB-E 118-1,keine_id,Riemhaus,1435,,verkauf ,24,24 d.,120,12,12 tl. 65 d.,umb xii tl. lxv d.  
KB-E 118-2,keine_id,St. Johannsstraße,1435,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 118-3,keine_id,vor Kernertor / Weidenstraße,1436,,verkauf ,80,80 d.,126,42,42 tl.,umb xlii tl. d.  
KB-E 118-4,keine_id,vor Kernertor / Weidenstraße,1436,,verkauf ,80,80 d.,126,42,42 tl.,umb xlii tl. d.  
KB-E 119-1,keine_id,Teinfaltstraße,1436,,verkauf ,20,20 d.,120,10,10 tl. 3 s.,umb x tl. iii s. d.  
KB-E 119-2,keine_id,Kienmarkt,1436,,schenkung ,350,11 s. 20 d.,,,,
KB-E 119-3,DB0029,Alserstraße / vor Schottentor,1436,,verkauf ,16,16 d.,,,,
KB-E 120-1,keine_id,vor Stubentor,1436,,verkauf ,176,5 s. 26 d.,120,88,88 tl.,umb lxxxviii tl. Wienner d.  
KB-E 120-2,keine_id,Laimgrube,1437,ja,verkauf ,16,16 d.,120,8,8 tl.,umb viii tl. d.  
KB-E 120-3,keine_id,Preidenstraße,1437,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb iiiᶜ tl. Wienner d.  
KB-E 123-1,DB0047,#Alserstraße / vor Schottentor,1420,,verkauf ,86,86 d.,120,43,43 tl.,umb drew und virczig phunt Wienner phenning  
KB-E 123-2,keine_id,unter den Fischern,1420,ja,verkauf ,66,66 d.,120,33,33 tl.,umb drew und dreissig phunt Wienner phenning  
KB-E 123-3,keine_id,Wollzeile,1420,,überschreibung ,200,6 s. 20 d.,,,,
KB-E 124-1,keine_id,Preidenstraße,1420,,verkauf ,480,2 tl.,120,240,240 tl.,umb zway hundert und virczig phunt Wienner phenning  
KB-E 124-2,DB6000,Scheffstraße / vor Stubentor,1420,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb Sechczig phunt Wienner phenning  
KB-E 124-3,keine_id,vordere Peckenstraße,1420,ja,überschreibung ,288,9 s. 18 d.,,,,
KB-E 125-1,keine_id,Wollzeile,1421,ja,verkauf ,32,32 d.,120,16,16 tl.,umb Sechczehen phunt Wienner phenning  
KB-E 125-2,keine_id,Kernerstraße,1421,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen phunt Wienner phenninng  
KB-E 126-1,keine_id,vor Werdertor,1421,ja,,100,3 s. 10 d.,,,,
KB-E 126-2,keine_id,Alter Rossmarkt / Raubergäßchen,1421,ja,verkauf ,308,10 s. 8 d.,118,152,152 tl.,umb hundert und zway und funfczig phunt Wienner phenning  
KB-E 127-1,keine_id,Alter Kohlmarkt,1421,,verkauf ,264,1 tl. 24 d.,120,132,132 tl.,umb hundert und zway und dreissig phunt Wienner phenning  
KB-E 127-2,keine_id,Wollzeile,1422,ja,verkauf ,32,32 d.,120,16,16 tl.,umb Sechczehen phunt Wienner phenning  
KB-E 127-3,keine_id,Landstraße / vor Stubentor,1422,ja,verkauf ,32,32 d.,120,16,16 tl.,umb sechczehen phunt Wienner phenning  
KB-E 128-1,keine_id,Wollzeile,1422,ja,verkauf ,135,0.5 tl. 15 d.,240,135,135 tl.,umb hundert und xxxv tl. d.  
KB-E 128-2,keine_id,Laimgrube / vor Widmertor,1423,,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
KB-E 128-3,keine_id,Kienmarkt,1423,,verkauf ,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und xxx tl. Wienner pfenning  
KB-E 128-4,keine_id,Kernerstraße,1423,,verkauf ,580,19 s. 10 d.,120,290,290 tl.,umb iiᶜ und lxxxx tl.  
KB-E 129-1,keine_id,unter den Spenglern,1423,,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
KB-E 129-2,DB1048,Badstube zu den Röhren,1423,,verkauf ,176,5 s. 26 d.,120,88,88 tl.,umb lxxxviii tl. d.  
KB-E 129-3,keine_id,Katerlucke / vor Widmertor,1424,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb funfczig phund Wienner phenning  
KB-E 129-4,keine_id,vordere Peckenstraße,1424,ja,verkauf ,214,7 s. 4 d.,120,107,107 tl.,umb iᶜ vii tl. Wienner phenning  
KB-E 130-1,DB0035,Alserstraße / vor Schottentor,1425,,,,,,,,
KB-E 130-2,keine_id,hintere Peckenstraße,1426,,verkauf ,590,2 tl. 3 s. 20 d.,120,295,295 tl.,umb iiᶜ und lxxxxv tl. Wienner phenning  
KB-E 130-3,keine_id,Ratstraße,1426,,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 130-4,keine_id,Brandstätte,1426,,verkauf ,350,11 s. 20 d.,113,165,165 tl.,umb hundert und lxv tl.  
KB-E 131-1,keine_id,vor Kernertor,1426,,verkauf ,212,7 s. 2 d.,120,106,106 tl.,umb hundert und vi tl.  
KB-E 131-2,keine_id,Schenkenstraße,1427,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 131-3,DB6000,Scheffstraße,1427,ja,verkauf ,132,0.5 tl. 12 d.,120,66,66 tl.,umb lxvi tl. d.  
KB-E 131-4,DB0030,#Alserstraße / vor Schottentor,1428,ja,schenkung ,40,40 d.,,,,
KB-E 132-1,keine_id,innerhalb Werdertor,1428,,verkauf ,44,44 d.,229,42,42 tl.,umb xlii tl. d.  
KB-E 132-2,keine_id,vor Werdertor,1428,ja,verkauf ,116,3 s. 26 d.,120,58,58 tl.,umb lviii tl. d.  
KB-E 132-3,DB0113,Haarhof,1429,ja,verkauf ,72,72 d.,120,36,36 tl.,umb xxxvi tl. d.  
KB-E 132-4,keine_id,Katerlucke / vor Widmertor,1429,ja,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
KB-E 132-5,DB0058,#Alserstraße / vor Schottentor,1429,,überschreibung ,14,14 d.,,,,
KB-E 133-1,DB5220,Hohe Brücke / Wiltwerkerstraße,1429,,verkauf ,680,2 tl. 6 s. 20 d.,120,340,340 tl.,umb iiiᶜ und xl tl. d.  
KB-E 133-2,keine_id,St. Johannsstraße / Traibotenstraße,1429,,verkauf ,84,84 d.,120,42,42 tl.,umb xlii tl.  
KB-E 133-3,keine_id,Mentlerstraße,1429,ja,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
KB-E 133-4,keine_id,Kernerstraße,1430,,verkauf ,614,2.5 tl. 14 d.,120,307,307 tl.,umb drewhundert und Syben phunt  
KB-E 134-1,keine_id,vor Kernertor,1430,,verkauf ,90,3 s.,120,45,45 tl.,umb funfundvierczigk phunt  
KB-E 134-2,keine_id,Salzgries,1430,,verkauf ,210,7 s.,120,105,105 tl.,umb hundert und funf tl. d.  
KB-E 134-3,keine_id,Ratstraße,1426,,verkauf ,,,,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 135-1,keine_id,Alter Kohlmarkt,1430,ja,verkauf ,174,5 s. 24 d.,120,87,87 tl.,umb lxxxvii tl. d.  
KB-E 135-2,DB7002,Kernerstraße,1431,ja,schenkung ,54,54 d.,,,,
KB-E 135-3,keine_id,Wollzeile,1431,,verkauf ,1280,5 tl. 80 d.,120,640,640 tl.,umb viᶜ und xl tl. d.  
KB-E 136-1,keine_id,Mietstatt / vor Kernertor,1431,,verkauf ,390,13 s.,123,200,200 tl.,umb cc tl. d.  
KB-E 137-1,keine_id,Krugstraße,1431,,verkauf ,190,6 s. 10 d.,240,190,190 tl.,umb iᶜ und lxxxx tl. d.  
KB-E 137-2,keine_id,Hochstraße,1432,,verkauf ,240,1 tl.,120,120,120 tl.,umb C und xx tl. d.  
KB-E 137-3,keine_id,Stadtgraben / vor Widmertor,1432,ja,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d.  
KB-E 139-1,keine_id,Salzgries,1433,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. Wienner d.  
KB-E 139-2,keine_id,unter den Flößern / vor Werdertor,1433,,verkauf ,130,0.5 tl. 10 d.,120,65,65 tl.,umb lxv tl. d.  
KB-E 139-3,keine_id,Salzgries,1433,,verkauf ,390,13 s.,123,200,200 tl.,umb iiᶜ tl. d.  
KB-E 139-4,keine_id,Laimgrube / vor Widmertor,1433,ja,verkauf ,240,1 tl.,120,120,120 tl.,umb Cxx tl. d.  
KB-E 140-1,keine_id,St. Michael,1434,,verkauf ,390,13 s.,123,200,200 tl.,umb iiᶜ tl. Wienner d.  
KB-E 140-2,keine_id,Kumpfgasse,1430,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb sechczig phunt phenning  
KB-E 140-3,DB5404,Fischhof / Hoher Markt / neue Schranne,1434,ja,verkauf ,48,48 d.,120,24,24 tl. 4 s. 10 d.,umb xxiiii tl. iiii s. und x d.  
KB-E 141-1,DB5345,Weiße Brüder,1435,,verkauf ,720,3 tl.,133,400,400 tl.,umb cccc tl. d.  
KB-E 141-2,DB0077b,Bognergasse,1435,,verkauf ,62,62 d.,120,31,31 tl.,umb xxxi tl. d.  
KB-E 141-3,keine_id,Preidenstraße / St. Michael,1435,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E 142-1,keine_id,unter den Flößern / vor Werdertor,1435,,verkauf ,,,,11,11 tl.,umb ix tl. d.  
KB-E 142-2,keine_id,Haarmarkt / Vechtbrunnen,1435,,verkauf ,660,2.5 tl. 60 d.,120,330,330 tl.,umb ccc xxx tl. d.  
KB-E 142-3,keine_id,St. Johannsstraße / Traibotenstraße,1436,,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
KB-E 143-1,DB5109,hinter St. Pankraz,1436,ja,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 143-2,DB0048,Alserstraße,1437,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. Wienner d.  
KB-E 144-1,keine_id,Brandstätte / Stephansfreithof,1437,,verkauf ,470,15 s. 20 d.,120,235,235 tl.,umb cc xxxv tl. Wienner d.  
KB-E 144-2,DB0002,Neulucke / vor Widmertor,1437,ja,,80,80 d.,120,40,40 tl.,umb xl tl. d. 
KB-E 144-3,DB0050,#Alserstraße / unter den Lederern / vor Schottentor,1437,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. Wienner d.  
KB-E 145-1,keine_id,unter den Fischern / vor Werdertor,1437,,verkauf ,100,3 s. 10 d.,120,50,50 tl. 6 s.,umb l tl. und vi s. d.  
KB-E 145-2,DB0031,Alserstraße / vor Schottentor,1437,,verkauf ,,,,20,20 tl.,umb xx tl. d.  
KB-E 155-1,keine_id,vordere Peckenstraße,1421,,verkauf ,360,12 s.,120,180,180 tl.,umb hundert und Achczigk phunt Wienner phenning  
KB-E 155-2,keine_id,vordere Peckenstraße,1421,,verkauf ,580,2 tl. 3 s. 10 d.,120,290,290 tl.,umb zway hundert und Newnczig phunt Wienner phenning  
KB-E 156-1,keine_id,Alter Fleischmarkt / Laurenzerinnen,1421,,verkauf ,176,5 s. 26 d.,120,88,88 tl.,umb Acht und Achczig phunt Wienner phenning  
KB-E 157-1,keine_id,Alter Kohlmarkt / St. Michael,1423,ja,verkauf ,170,5 s. 20 d.,120,85,85 tl.,umb lxxxv tl. Wienner pfenning  
KB-E 157-2,keine_id,Lichtensteg / unter den Fleischbänken,1423,,,186,6 s. 6 d.,,,,
KB-E 157-3,keine_id,vor Stubentor,1423,ja,verkauf ,82,82 d.,120,41,41 tl.,umb xli tl.  
KB-E 157-4,keine_id,Alter Kohlmarkt / #St. Michael,1423,ja,verkauf ,172,5 s. 22 d.,120,86,86 tl.,umb lxxxvi tl. Wienner phenning  
KB-E 158-1,keine_id,Kienmarkt,1424,,verkauf ,452,15 s. 2 d.,120,226,226 tl.,umb iiᶜ tl. und xxvi tl. d.  
KB-E 158-2,DB1060,Wiltwerkerstraße,1425,,überschreibung ,75,75 d.,,,,
KB-E 158-3,keine_id,Brandstätte,1426,ja,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb iiᶜ tl. d.  
KB-E 159-1,keine_id,auf dem Steig,1427,,verkauf ,1060,4 tl. 3 s. 10 d.,120,530,530 tl.,umb funfhundert und dreissig phund Wienner phenning  
KB-E 159-2,keine_id,Walichstraße,1430,,verkauf ,,,,64,64 tl.,umb lxiiii tl. d.  
KB-E 159-3,keine_id,Kernerstraße,1430,ja,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner d.  
KB-E 160-1,DB1060,Wiltwerkerstraße,1430,,,,,,,,
KB-E 161-1,keine_id,unter den Fischern,1431,ja,verkauf ,,,,40,40 tl.,umb xl tl. Wienner d.  
KB-E 161-2,keine_id,unter den Fischern,1431,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 162-1,keine_id,Walichstraße,1432,,verkauf ,180,6 s.,266,200,200 tl.,umb iiᶜ phunt phenning  
KB-E 162-2,DB5460,Fischhof,1432,ja,verkauf ,90,3 s.,133,50,50 tl.,umb L tl. d.  
KB-E 162-3,keine_id,Preidenstraße,1432,,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl.  
KB-E 163-1,keine_id,Kürsenhaus,1432,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
KB-E 163-2,keine_id,Kienmarkt,1434,,verkauf ,960,4 tl.,125,500,500 tl.,umb vᶜ tl. d.  
KB-E 163-3,keine_id,Krugstraße / Ringmauer,1434,,verkauf ,120,0.5 tl.,118,59,59 tl.,umb lviiii tl. Wienner d.  
